dish washer,electric space heater,electric stove,fridge,microwave,washer dryer,main,timestamp
0.0,0.0,0.0,6.0,4.0,0.0,100.24400024422,2025-01-01 00:00:00
0.0,0.0,0.0,6.2,4.0,0.0,99.16799926756,2025-01-01 00:00:05
0.0,0.0,0.0,6.2,4.0,0.0,99.32799987794,2025-01-01 00:00:10
0.0,0.0,0.0,6.4,4.0,0.0,99.89400024408,2025-01-01 00:00:15
0.0,0.0,0.0,6.2,4.0,0.0,102.05799713136,2025-01-01 00:00:20
0.0,0.0,0.0,6.2,4.0,0.0,99.17799835212,2025-01-01 00:00:25
0.0,0.0,0.0,6.2,4.0,0.0,99.59199676516,2025-01-01 00:00:30
0.0,0.0,0.0,6.6,4.0,0.0,101.32999877936,2025-01-01 00:00:35
0.0,0.0,0.0,6.4,4.0,0.0,102.35199890144,2025-01-01 00:00:40
0.0,0.0,0.0,6.0,4.0,0.0,100.00200347894,2025-01-01 00:00:45
0.0,0.0,0.0,6.2,4.0,0.0,99.52199859622,2025-01-01 00:00:50
0.0,0.0,0.0,6.4,4.0,0.0,99.82200012198,2025-01-01 00:00:55
0.0,0.0,0.0,6.8,4.0,0.0,100.45800170908,2025-01-01 00:01:00
0.0,0.0,0.0,6.0,4.0,0.0,101.06000213621999,2025-01-01 00:01:05
0.0,0.0,0.0,6.0,4.0,0.0,101.42799835206,2025-01-01 00:01:10
0.0,0.0,0.0,6.2,4.0,0.0,103.41199951195999,2025-01-01 00:01:15
0.0,0.0,0.0,6.2,4.0,0.0,101.9299987792,2025-01-01 00:01:20
0.0,0.0,0.0,6.6,4.0,0.0,99.68399658202,2025-01-01 00:01:25
0.0,0.0,0.0,6.6,4.0,0.0,99.30199890138,2025-01-01 00:01:30
0.0,0.0,0.0,6.0,4.0,0.0,99.33000183108001,2025-01-01 00:01:35
0.0,0.0,0.0,6.4,4.0,0.0,99.26599731448,2025-01-01 00:01:40
0.0,0.0,0.0,6.4,4.0,0.0,100.05199890126,2025-01-01 00:01:45
0.0,0.0,0.0,6.8,4.0,0.0,99.7219985962,2025-01-01 00:01:50
0.0,0.0,0.0,6.2,4.0,0.0,99.71999816892,2025-01-01 00:01:55
0.0,0.0,0.0,6.6,4.0,0.0,99.86800231944,2025-01-01 00:02:00
0.0,0.0,0.0,6.8,4.0,0.0,100.41400146487999,2025-01-01 00:02:05
0.0,0.0,0.0,6.6,4.0,0.0,101.2920028687,2025-01-01 00:02:10
0.0,0.0,0.0,6.0,4.0,0.0,102.7020034788,2025-01-01 00:02:15
0.0,0.0,0.0,6.4,4.0,0.0,103.23400115960001,2025-01-01 00:02:20
0.0,0.0,0.0,6.0,4.0,0.0,102.93600158680002,2025-01-01 00:02:25
0.0,0.0,0.0,6.6,4.0,0.0,101.96400146468001,2025-01-01 00:02:30
0.0,0.0,0.0,6.6,4.0,0.0,100.38399810794,2025-01-01 00:02:35
0.0,0.0,0.0,6.0,4.0,0.0,100.9979995726,2025-01-01 00:02:40
0.0,0.0,0.0,6.4,4.0,0.0,100.11800079356,2025-01-01 00:02:45
0.0,0.0,0.0,6.4,4.0,0.0,100.113999939,2025-01-01 00:02:50
0.0,0.0,0.0,6.0,4.0,0.0,99.84800109864,2025-01-01 00:02:55
0.0,0.0,0.0,6.2,4.0,0.0,100.1220001221,2025-01-01 00:03:00
0.0,0.0,0.0,6.2,4.0,0.0,99.89999847414,2025-01-01 00:03:05
0.0,0.0,0.0,6.6,4.0,0.0,100.13599853518,2025-01-01 00:03:10
0.0,0.0,0.0,6.6,4.0,0.0,102.7019989012,2025-01-01 00:03:15
0.0,0.0,0.0,6.2,4.0,0.0,101.26800079360001,2025-01-01 00:03:20
0.0,0.0,0.0,6.8,4.0,0.0,102.03800048832001,2025-01-01 00:03:25
0.0,0.0,0.0,6.0,4.0,0.0,100.4379974366,2025-01-01 00:03:30
0.0,0.0,0.0,6.4,4.0,0.0,101.85799865717999,2025-01-01 00:03:35
0.0,0.0,0.0,6.8,4.0,0.0,99.42399902342001,2025-01-01 00:03:40
0.0,0.0,0.0,6.0,4.0,0.0,100.09199829100001,2025-01-01 00:03:45
0.0,0.0,0.0,6.4,4.0,0.0,100.0700012207,2025-01-01 00:03:50
0.0,0.0,0.0,6.0,4.0,0.0,99.65799865726,2025-01-01 00:03:55
0.0,0.0,0.0,6.4,4.0,0.0,98.9960006714,2025-01-01 00:04:00
0.0,0.0,0.0,7.0,4.0,0.0,97.77200164796,2025-01-01 00:04:05
0.0,0.0,0.0,6.0,4.0,0.0,96.38599853513999,2025-01-01 00:04:10
0.0,0.0,0.0,6.4,4.0,0.0,96.51999664306001,2025-01-01 00:04:15
0.0,0.0,0.0,6.0,4.0,0.0,98.29599609364,2025-01-01 00:04:20
0.2,0.0,0.0,6.0,4.0,0.0,97.95000152591999,2025-01-01 00:04:25
0.0,0.0,0.0,6.4,4.0,0.0,97.32799987792,2025-01-01 00:04:30
0.0,0.0,0.0,6.2,4.0,0.0,99.32399902332,2025-01-01 00:04:35
0.0,0.0,0.0,6.6,4.0,0.0,99.34199981681999,2025-01-01 00:04:40
0.0,0.0,0.0,6.4,4.0,0.0,97.13399963378001,2025-01-01 00:04:45
0.0,0.0,0.0,6.2,4.0,0.0,96.91200103762,2025-01-01 00:04:50
0.0,0.0,0.0,6.2,4.0,0.0,96.23199768063999,2025-01-01 00:04:55
0.0,0.0,0.0,6.6,4.0,0.0,96.65800323488,2025-01-01 00:05:00
0.0,0.0,0.0,6.4,4.0,0.0,96.20400238036,2025-01-01 00:05:05
0.0,0.0,0.0,6.2,4.0,0.0,97.5120010376,2025-01-01 00:05:10
0.0,0.0,0.0,6.8,4.0,0.0,96.26800079348,2025-01-01 00:05:15
